V1,V2,V3,w1,w2,w3,d1,d2,n,a,b,theta
-98,12,-5,35,14,10,5,6,1,111.00308990478516,124.19847869873047,93.9622802734375
-98,12,0,35,12,28,7,5,1,110.65786743164062,124.33889770507812,92.9308853149414
-98,12,-5,20,12,22,6,6,1,96.08769989013672,110.27250671386719,0.6345908045768738
-98,12,-5,23,10,22,5,5,1,83.1444320678711,130.68081665039062,1.5545405149459839
-98,12,-5,20,13,25,6,5,1,93.96083068847656,112.03570556640625,0.8187845945358276
-98,12,0,23,10,25,5,5,1,91.20650482177734,130.9175567626953,2.1360790729522705
-98,12,0,26,11,1,5,5,2,102.31151580810547,125.16838836669922,0.3427252471446991
-98,12,-5,32,12,31,7,6,2,123.65772247314453,124.95600128173828,108.43274688720703
-98,12,0,20,14,25,6,7,1,82.85948944091797,124.9320068359375,2.7621030807495117
-98,12,0,32,10,13,6,6,1,123.18175506591797,127.21626281738281,94.7359390258789
-98,12,-5,20,12,22,5,5,1,98.03431701660156,107.77571868896484,0.17467822134494781
-98,12,-5,20,10,28,6,7,1,98.83707427978516,107.03506469726562,179.5208740234375
-98,12,0,29,10,4,5,5,2,111.93397521972656,125.66998291015625,179.9650421142578
-98,12,-5,26,15,28,7,6,1,106.10497283935547,128.12413024902344,178.32757568359375
-98,12,-5,23,13,28,7,7,1,80.61109924316406,134.1337432861328,1.394234299659729
-98,12,-5,26,10,28,6,7,1,104.46219635009766,108.28050994873047,166.9271240234375
-98,12,-5,32,10,7,6,6,1,123.44650268554688,126.30573272705078,96.85340118408203
-98,12,0,26,11,1,7,5,1,101.39505767822266,112.35236358642578,96.60257720947266
-98,12,0,20,11,19,6,5,1,78.63443756103516,127.97501373291016,2.0824220180511475
-98,12,0,29,14,19,5,6,1,111.52449798583984,124.99526977539062,0.17052987217903137
-98,12,0,35,15,19,5,5,1,110.41130828857422,126.07660675048828,92.89532470703125
-98,12,-5,32,13,10,5,6,1,123.7166976928711,124.74141693115234,112.69276428222656
-98,12,0,32,13,31,6,6,1,123.51376342773438,127.38587951660156,94.33829498291016
-98,12,-5,32,12,1,5,7,1,123.58895111083984,125.28236389160156,102.57317352294922
-98,12,0,29,15,28,5,5,1,111.07624053955078,125.40699005126953,179.05174255371094
-98,12,-5,35,11,7,7,6,2,110.70323181152344,122.96056365966797,93.92652130126953
-98,12,0,26,12,13,5,6,2,101.04642486572266,125.88780212402344,0.7923365235328674
-98,12,0,32,10,22,7,5,1,122.49051666259766,128.4729461669922,93.90812683105469
-98,12,0,23,15,7,5,5,1,79.07840728759766,136.15223693847656,1.3927172422409058
-98,12,-5,26,15,1,7,7,2,97.64923095703125,126.65306854248047,0.5673039555549622
-98,12,0,29,11,10,5,5,1,112.00674438476562,125.92924499511719,0.036318231374025345
-98,12,-5,20,10,16,5,5,1,98.66331481933594,105.72662353515625,179.07493591308594
-98,12,-10,20,10,7,7,6,2,99.10664367675781,104.08946228027344,178.455810546875
-98,12,0,26,10,22,7,5,2,101.42305755615234,125.6087646484375,0.17485781013965607
-98,12,0,29,10,19,5,6,1,112.68326568603516,125.01496124267578,179.93899536132812
-98,12,0,23,13,22,5,6,1,85.24842834472656,135.06626892089844,1.8404216766357422
-98,12,0,23,12,31,5,6,1,85.92271423339844,134.55772399902344,3.2419919967651367
-98,12,-5,29,14,13,6,7,2,110.43541717529297,125.17074584960938,177.66934204101562
-98,12,0,23,14,22,7,6,1,81.11317443847656,136.59649658203125,0.5508829951286316
-98,12,-5,35,13,22,5,5,1,111.03097534179688,123.57352447509766,94.92654418945312
-98,12,0,35,14,1,5,6,1,109.96910858154297,126.0855712890625,92.13153839111328
-98,12,-5,29,13,7,5,7,2,110.773681640625,124.89775085449219,178.70977783203125
-98,12,0,26,14,4,5,7,2,101.32402038574219,126.9393310546875,0.33791717886924744
-98,12,0,23,14,7,7,7,1,78.12300109863281,135.45201110839844,1.6837913990020752
-98,12,0,23,10,19,7,5,1,87.58322143554688,133.50759887695312,2.035985231399536
-98,12,-5,20,13,13,6,5,1,90.28185272216797,114.913818359375,1.5925934314727783
-98,12,-5,29,11,19,7,6,2,110.8636474609375,124.74337768554688,178.36915588378906
-98,12,-5,23,15,31,6,6,1,75.14500427246094,137.7347869873047,1.9809244871139526
-98,12,0,32,14,7,5,7,1,123.66015625,126.26659393310547,95.68010711669922
-98,12,-5,26,12,19,6,6,1,112.59540557861328,120.91217041015625,177.11375427246094
-98,12,-5,20,14,13,7,6,1,93.97919464111328,111.87583923339844,1.292664885520935
-98,12,-5,20,11,4,5,5,1,87.9005126953125,117.29505157470703,0.9438281655311584
-98,12,0,26,11,28,5,7,2,101.57546997070312,125.22513580322266,0.0750175416469574
-98,12,-5,32,15,1,7,5,1,123.44911193847656,124.98145294189453,109.8531265258789
-98,12,-5,29,14,19,7,6,2,107.14361572265625,142.59457397460938,92.05743408203125
-98,12,-5,26,10,19,5,7,1,103.85397338867188,105.80540466308594,8.246750831604004
-98,12,-5,35,10,25,7,6,1,110.53288269042969,122.97474670410156,94.15962219238281
-98,12,-5,26,14,10,7,7,1,105.64959716796875,128.24185180664062,179.38722229003906
-98,12,0,29,10,1,7,5,2,111.76927947998047,125.378662109375,179.54808044433594
-98,12,0,35,13,1,5,7,1,110.16632080078125,126.37738800048828,92.54525756835938
-98,12,0,20,15,22,5,6,1,84.04215240478516,124.78536987304688,2.685525894165039
-98,12,-5,29,15,1,5,7,2,111.81497192382812,124.66947174072266,179.72003173828125
-98,12,0,29,12,10,5,6,1,112.73310852050781,124.9761962890625,179.70103454589844
-98,12,-5,23,10,10,5,7,1,77.60697937011719,134.4605255126953,2.004286766052246
-98,12,0,26,11,16,7,6,2,101.58219909667969,125.83863830566406,0.017247818410396576
-98,12,0,32,10,13,6,5,1,123.31694030761719,127.30689239501953,95.6281967163086
-98,12,-5,26,14,28,6,6,1,97.06227111816406,114.55023193359375,89.28208923339844
-98,12,-5,20,11,25,7,6,1,99.79019165039062,105.26728057861328,178.66476440429688
-98,12,0,20,14,10,7,5,1,83.6282730102539,123.52935791015625,2.3873047828674316
-98,12,-5,23,10,31,5,6,1,82.33084106445312,131.37786865234375,1.2614117860794067
-98,12,0,26,14,4,7,5,2,100.27345275878906,127.06096649169922,0.5143237113952637
-98,12,-5,29,15,19,7,6,2,110.87066650390625,124.78712463378906,178.65525817871094
-98,12,-5,26,15,28,5,5,1,105.13504028320312,108.46253967285156,148.24954223632812
-98,12,-5,23,10,25,7,7,1,81.59010314941406,131.33389282226562,1.702463150024414
-98,12,-5,29,13,25,7,7,2,111.4517593383789,124.0589370727539,178.17462158203125
-98,12,0,26,11,13,7,6,2,91.45710754394531,118.9127197265625,0.374966025352478
-98,12,-5,29,14,22,5,6,1,112.14947509765625,124.63548278808594,178.8935089111328
-98,12,0,35,12,19,7,6,1,110.88194274902344,124.45094299316406,92.32088470458984
-98,12,-5,20,10,7,6,6,1,90.5014419555664,113.41410064697266,0.40516921877861023
-98,12,0,32,10,28,6,7,1,123.14872741699219,127.57066345214844,94.84297943115234
-98,12,0,20,13,1,6,7,1,81.14620208740234,125.77867889404297,1.9041422605514526
-98,12,-5,20,10,25,5,6,1,100.36331939697266,104.97553253173828,176.37705993652344
-98,12,0,26,15,7,7,7,2,100.30377960205078,126.5780029296875,179.7175750732422
-98,12,0,26,14,13,6,7,2,100.41404724121094,126.56949615478516,0.5039977431297302
-98,12,0,23,12,19,6,6,1,90.4210205078125,131.70867919921875,2.254810333251953
-98,12,0,20,10,10,7,7,1,87.28206634521484,121.502685546875,2.0050721168518066
-98,12,0,35,11,7,5,6,1,110.12986755371094,125.87571716308594,91.91808319091797
-98,12,-5,32,11,7,5,6,2,123.23208618164062,125.71690368652344,100.29197692871094
-98,12,-5,29,11,25,6,6,2,112.48114776611328,124.6731948852539,179.09231567382812
-98,12,0,35,11,16,5,6,1,110.54493713378906,124.66683959960938,91.56814575195312
-98,12,-10,20,10,28,6,7,1,100.216552734375,104.0925521850586,179.92422485351562
-98,12,-5,26,13,19,7,6,1,103.34747314453125,129.88845825195312,179.11431884765625
-98,12,-5,20,15,25,7,5,1,93.51140594482422,112.71077728271484,1.537825345993042
-98,12,-5,35,15,10,7,6,1,122.8847427368164,140.33152770996094,94.44551849365234
-98,12,-5,29,13,28,6,6,1,111.6842269897461,124.91407775878906,179.57803344726562
-98,12,0,29,11,1,6,5,1,113.18656158447266,125.29090881347656,177.71868896484375
-98,12,-5,35,15,7,6,5,2,110.38282775878906,125.11302947998047,93.1594009399414
-98,12,0,23,13,4,6,7,1,79.07582092285156,134.93115234375,1.6823632717132568
-98,12,0,29,13,16,6,6,2,110.79150390625,125.1536636352539,179.48760986328125
-98,12,-5,20,12,25,7,5,1,99.51998138427734,106.40675354003906,178.37852478027344
-98,12,-5,32,14,19,5,7,1,123.37654876708984,124.99409484863281,104.811767578125
-98,12,-5,29,14,19,6,7,2,110.7812728881836,124.9389419555664,178.56021118164062
-98,12,-5,20,15,7,7,7,1,89.32416534423828,115.67621612548828,1.8738906383514404
-98,12,0,35,13,22,6,5,1,109.7459487915039,127.36235809326172,92.07172393798828
-98,12,0,29,14,1,6,5,1,111.90196228027344,124.96450805664062,0.6435257792472839
-98,12,-5,32,11,7,6,5,1,123.7855224609375,125.38714599609375,100.85230255126953
-98,12,0,32,10,25,5,5,1,122.93092346191406,127.70279693603516,95.8541030883789
-98,12,0,29,11,16,6,6,1,113.07806396484375,125.30786895751953,178.50949096679688
-98,12,-5,23,15,25,6,7,1,75.27166748046875,137.04803466796875,2.122257709503174
-98,12,-5,26,10,16,7,6,2,98.38414764404297,130.4219207763672,0.3533632755279541
-98,12,0,20,10,31,6,6,2,76.46349334716797,127.8053207397461,2.197190523147583
-98,12,0,23,12,4,6,7,1,78.71267700195312,136.1074676513672,1.405288815498352
-98,12,0,29,15,19,7,5,2,112.00824737548828,124.8228530883789,0.09618347138166428
-98,12,-5,29,11,19,6,5,1,111.28042602539062,124.96011352539062,0.40175843238830566
-98,12,-5,35,13,7,7,7,2,111.21357727050781,122.6641845703125,94.80794525146484
-98,12,-5,26,12,19,7,5,1,102.23973846435547,130.78086853027344,0.9608243703842163
-98,12,-5,32,15,19,5,6,1,123.51408386230469,125.06707763671875,105.4939193725586
-98,12,-5,35,10,10,7,5,1,110.3467025756836,123.97024536132812,93.33594512939453
-98,12,-5,23,11,22,7,6,1,81.42262268066406,132.49668884277344,1.216222882270813
-98,12,0,26,12,31,5,6,2,101.4210205078125,126.21086120605469,0.18407447636127472
-98,12,0,32,14,1,6,5,1,123.40824890136719,127.16525268554688,93.64116668701172
-98,12,0,35,11,7,5,7,1,110.56427764892578,124.2937240600586,91.64899444580078
-98,12,0,29,13,19,7,7,2,110.4386215209961,125.29015350341797,179.9751434326172
-98,12,-5,23,11,13,6,5,1,76.87297058105469,135.5973358154297,1.7901604175567627
-98,12,0,29,13,19,5,6,2,110.51545715332031,125.46691131591797,0.09697829931974411
-98,12,0,20,11,19,7,6,1,80.94755554199219,126.57237243652344,2.5467894077301025
-98,12,-5,32,10,7,7,6,1,122.85005187988281,126.4184341430664,101.31270599365234
-98,12,-5,32,12,13,6,6,1,124.03551483154297,124.87896728515625,108.84546661376953
-98,12,-5,32,10,16,6,5,1,123.59441375732422,125.9234848022461,99.41842651367188
-98,12,0,32,10,7,6,5,1,123.02823638916016,127.67132568359375,93.33477783203125
-98,12,0,26,15,7,5,7,2,102.83873748779297,124.70362854003906,179.45938110351562
-98,12,-5,20,12,13,7,6,1,97.93714904785156,107.85005950927734,0.5565633177757263
-98,12,-5,35,12,7,6,7,1,110.55299377441406,124.50294494628906,93.99378204345703
-98,12,0,23,11,10,5,5,1,80.86309051513672,136.55245971679688,1.03351891040802
-98,12,-5,29,14,10,5,5,2,111.22021484375,124.54423522949219,179.23594665527344
-98,12,-5,35,14,10,5,7,1,111.43403625488281,123.40719604492188,94.43659973144531
-98,12,-5,32,12,16,7,7,1,123.50394439697266,124.89384460449219,109.04271697998047
-98,12,0,26,13,10,5,5,2,103.86663055419922,123.93400573730469,179.26512145996094
-98,12,0,23,14,19,6,5,1,86.9022216796875,133.36895751953125,1.0926976203918457
-98,12,-5,32,15,7,5,6,1,123.34537506103516,125.34380340576172,100.9407730102539
-98,12,0,20,10,16,7,6,1,86.22792053222656,121.68898010253906,1.6965945959091187
-98,12,0,35,10,25,5,7,1,110.09455871582031,126.18904876708984,91.21988677978516
-98,12,0,29,14,7,6,7,2,110.6951675415039,125.5288314819336,0.05984307825565338
-98,12,-5,32,11,22,7,7,1,122.87166595458984,126.32838439941406,103.81082153320312
-98,12,0,20,12,28,5,6,1,80.85929870605469,126.04815673828125,2.270111560821533
-98,12,0,32,14,7,5,5,1,123.62159729003906,126.35289001464844,98.0406265258789
-98,12,0,35,10,22,6,7,1,110.17949676513672,126.25138092041016,91.75690460205078
-98,12,0,26,15,13,7,6,2,99.24408721923828,126.84130859375,0.7624818086624146
-98,12,-5,26,12,16,5,5,1,107.17505645751953,123.91742706298828,179.60452270507812
-98,12,-5,23,12,4,5,7,1,76.32933807373047,136.4444580078125,1.8342981338500977
-98,12,0,26,11,22,7,7,2,101.51025390625,126.08453369140625,179.95285034179688
-98,12,-5,26,13,16,6,7,1,100.52470397949219,110.41757202148438,97.74681091308594
-98,12,0,32,14,25,6,6,1,122.9212875366211,128.08522033691406,94.8538818359375
-98,12,-5,26,10,1,7,7,2,98.6976089477539,125.6821517944336,0.5224835276603699
-98,12,0,26,15,25,7,6,2,99.72612762451172,126.79224395751953,0.6709064841270447
-98,12,0,26,10,16,5,5,2,101.75184631347656,126.04568481445312,179.70225524902344
-98,12,-5,20,10,1,5,7,1,110.09210968017578,126.64740753173828,91.4767837524414
-98,12,0,20,12,7,5,7,1,85.8541488647461,121.56013488769531,2.0452897548675537
-98,12,-5,32,15,4,5,5,1,123.35958099365234,125.67281341552734,101.29371643066406
-98,12,0,23,11,4,5,7,1,78.38829803466797,135.07066345214844,1.5813095569610596
-98,12,-5,26,13,22,7,7,1,103.94021606445312,129.0965118408203,0.6523645520210266
-98,12,-5,35,10,19,7,6,1,110.1454086303711,124.18003845214844,93.26538848876953
-98,12,-5,29,13,19,5,6,2,112.33826446533203,124.20679473876953,178.53501892089844
-98,12,-5,20,10,4,7,6,1,92.64789581298828,111.15994262695312,0.456560343503952
-98,12,-5,32,11,13,6,7,1,123.73092651367188,125.40693664550781,103.00586700439453
-98,12,0,23,15,16,6,6,1,87.52595520019531,134.14210510253906,1.8310186862945557
-98,12,-5,35,11,1,7,5,1,110.75138092041016,123.20345306396484,93.91508483886719
-98,12,0,20,15,25,5,7,1,84.09642791748047,124.19930267333984,2.361546516418457
-98,12,-5,35,14,4,7,6,1,111.30099487304688,122.7017822265625,94.83326721191406
-98,12,0,32,11,31,5,5,1,123.66606140136719,126.35423278808594,96.07259368896484
-98,12,-5,35,11,1,7,7,1,110.60037994384766,123.67308044433594,94.47344207763672
-98,12,0,20,13,7,6,7,1,85.27825164794922,122.55333709716797,2.1867432594299316
-98,12,-5,20,10,7,6,5,1,90.13320922851562,113.74027252197266,1.194385051727295
-98,12,-5,23,15,16,6,6,1,75.15826416015625,136.99090576171875,2.0689308643341064
-98,12,-5,23,12,4,7,7,1,81.0516586303711,132.09283447265625,2.8570632934570312
-98,12,-5,35,12,19,7,5,1,110.988037109375,122.85696411132812,92.94996643066406
-98,12,0,35,12,10,7,5,1,110.58641815185547,124.63619232177734,92.28195190429688
-98,12,0,32,15,31,5,5,1,123.13976287841797,127.28014373779297,94.16442108154297
-98,12,0,32,12,25,5,5,1,123.8451919555664,125.71391296386719,98.0126724243164
-98,12,-5,20,10,13,5,5,1,98.58778381347656,106.11931610107422,178.32176208496094
-98,12,0,26,10,1,6,6,1,90.52007293701172,130.31236267089844,1.6444157361984253
-98,12,0,29,10,1,5,5,1,100.42880249023438,126.6151123046875,0.6548888683319092
-98,12,0,26,13,10,5,6,2,104.70413970947266,123.46111297607422,179.23825073242188
-98,12,0,35,10,13,5,5,1,110.1157455444336,126.76068878173828,91.99436950683594
-98,12,-5,35,10,19,6,6,1,110.52818298339844,124.01907348632812,92.47300720214844
-98,12,0,32,10,28,6,6,1,122.93778991699219,127.99662017822266,93.55317687988281
-98,12,0,29,11,10,5,7,1,112.34300231933594,125.41543579101562,179.3669891357422
-98,12,-5,20,11,16,7,5,1,99.70863342285156,105.29977416992188,179.44725036621094
-98,12,-5,32,15,28,7,5,2,123.49942016601562,124.5296859741211,111.75687408447266
-98,12,-5,26,12,1,5,5,1,104.91216278076172,126.99286651611328,179.81272888183594
-98,12,0,23,12,16,5,7,1,84.71699523925781,135.89779663085938,1.0694712400436401
-98,12,0,29,15,10,5,5,2,112.03675079345703,124.87730407714844,179.24884033203125
-98,12,0,35,11,10,6,7,1,110.16012573242188,126.08258056640625,92.68531799316406
-98,12,0,23,12,25,6,7,1,91.62935638427734,131.53004455566406,1.3901005983352661
-98,12,-5,29,11,25,6,7,2,112.34922790527344,124.6138916015625,179.3850860595703
-98,12,-5,35,15,1,6,7,1,110.63156127929688,124.09492492675781,92.7964859008789
-98,12,-5,20,13,31,7,5,1,97.76233673095703,108.65873718261719,1.113671064376831
-98,12,0,32,12,22,5,5,1,123.77413177490234,125.90412902832031,98.20018768310547
-98,12,0,29,13,16,7,7,2,111.39218139648438,124.8763427734375,0.6818628907203674
-98,12,0,32,13,19,7,7,1,123.78327178955078,125.3823471069336,102.26861572265625
-98,12,0,26,11,7,6,5,2,101.34248352050781,126.42562866210938,0.33198943734169006
-98,12,0,32,13,22,7,7,1,123.80724334716797,125.64342498779297,100.68513488769531
-98,12,-5,32,14,25,7,6,2,123.71605682373047,124.41715240478516,140.1579132080078
-98,12,0,23,11,25,6,5,1,95.35130310058594,128.83619689941406,1.3172366619110107
-98,12,-5,23,11,31,6,6,1,78.5726318359375,135.39158630371094,1.9061205387115479
-98,12,0,26,11,7,5,6,2,102.42196655273438,125.58935546875,0.6040093302726746
-98,12,-5,29,10,13,6,6,1,110.60640716552734,125.30948638916016,0.2395116537809372
-98,12,-5,32,14,22,5,6,2,123.7925033569336,124.59226989746094,132.50753784179688
-98,12,0,32,11,25,6,5,1,123.62483978271484,127.17558288574219,95.367431640625
-98,12,0,26,13,16,5,5,2,100.70150756835938,126.29412841796875,0.36240553855895996
-98,12,0,29,13,13,7,5,1,111.19668579101562,124.87452697753906,179.90570068359375
-98,12,0,29,10,13,6,6,1,112.96981811523438,125.23585510253906,179.53684997558594
-98,12,0,29,11,19,7,6,1,111.60714721679688,125.54487609863281,179.541015625
-98,12,-5,26,14,19,7,7,1,105.07151794433594,129.3181610107422,0.8267495036125183
-98,12,-5,29,15,25,7,6,2,111.54498291015625,124.54978942871094,178.58465576171875
-98,12,-5,26,14,28,5,7,1,114.19416809082031,120.45774841308594,172.6372528076172
-98,12,0,32,12,19,7,5,1,123.72987365722656,125.6982192993164,98.47745513916016
-98,12,-5,29,14,4,6,5,2,111.16825103759766,124.77566528320312,0.13100172579288483
-98,12,0,29,14,19,6,5,2,111.59443664550781,125.20420837402344,1.1116061210632324
-98,12,-5,35,11,22,5,5,1,110.20105743408203,123.8692398071289,92.45174407958984
-98,12,0,32,11,7,7,5,1,123.44241333007812,126.01840209960938,97.09204864501953
-98,12,-5,29,10,22,5,6,2,110.79524993896484,125.16571044921875,0.23098212480545044
-98,12,0,20,12,28,6,5,1,80.83675384521484,126.57688903808594,2.224778652191162
-98,12,-5,20,14,7,6,5,1,85.68712615966797,118.48731231689453,1.770260214805603
-98,12,-5,26,12,1,7,7,2,88.09600830078125,118.34402465820312,0.8613614439964294
-98,12,-5,35,15,13,7,7,1,110.7736587524414,122.92565155029297,93.19617462158203
-98,12,0,20,13,10,7,7,1,83.80757904052734,123.31927490234375,1.9514679908752441
-98,12,0,29,12,4,7,7,2,112.28913116455078,125.37406158447266,179.37820434570312
-98,12,-5,20,14,31,6,5,1,90.36495208740234,115.07018280029297,0.9787992835044861
-98,12,-5,26,11,7,6,6,2,98.63623809814453,125.66344451904297,0.9493108987808228
-98,12,0,35,15,25,7,5,1,110.53962707519531,124.80238342285156,93.20753479003906
-98,12,-5,29,11,25,7,6,2,111.2564468383789,124.74031829833984,178.69131469726562
-98,12,-5,23,10,13,6,7,1,77.46958923339844,134.65380859375,1.777205228805542
-98,12,0,26,12,13,7,5,2,100.53642272949219,125.8777084350586,179.9265594482422
-98,12,-5,26,15,31,7,5,1,105.6295394897461,128.2641143798828,179.84422302246094
-98,12,-5,23,10,7,5,6,1,77.3169937133789,134.9671173095703,1.3999351263046265
-98,12,-10,20,10,4,7,6,1,94.84456634521484,107.72571563720703,0.9431431889533997
-98,12,0,29,12,10,5,5,1,112.68744659423828,125.28231048583984,179.0401611328125
